transaction_id,user_id,date,category,amount,weekly_budget_limit,monthly_income,week_number,month,year,is_impulsive,day_name
TRX091479,USR0932,2025-01-05,Food & Beverage,42474.0,923997.75,6159985,1,1,2025,0,Sunday
TRX042088,USR0854,2025-12-12,Food & Beverage,96004.0,667501.95,4450013,50,12,2025,0,Friday
TRX067612,USR0161,2025-07-05,Food & Beverage,103076.0,843803.1,5625354,27,7,2025,0,Saturday
TRX035474,USR0860,2025-03-24,Entertainment,573716.0,376695.45,2511303,13,3,2025,1,Monday
TRX083893,USR0985,2025-05-12,Shopping,718802.0,1197186.0,7981240,20,5,2025,1,Monday
TRX045041,USR0797,2025-09-23,Food & Beverage,33455.0,856108.95,5707393,39,9,2025,0,Tuesday
TRX068859,USR0908,2025-08-19,Food & Beverage,15685.0,581185.7999999999,3874572,34,8,2025,0,Tuesday
TRX143797,USR0237,2025-05-31,Food & Beverage,79033.0,1066850.7,7112338,22,5,2025,0,Saturday
TRX006956,USR0335,2025-05-29,Shopping,422960.0,518093.85,3453959,22,5,2025,1,Thursday
TRX091193,USR0006,2025-11-18,Food & Beverage,86158.0,1051759.8,7011732,47,11,2025,0,Tuesday
TRX009122,USR0084,2025-04-05,Food & Beverage,40192.0,1108870.8,7392472,14,4,2025,0,Saturday
TRX115727,USR0713,2025-06-18,Entertainment,82524.0,884257.35,5895049,25,6,2025,1,Wednesday
TRX066641,USR0284,2025-10-25,Food & Beverage,132061.0,672794.4,4485296,43,10,2025,0,Saturday
TRX027858,USR0310,2025-03-23,Bills,315028.0,668416.35,4456109,12,3,2025,0,Sunday
TRX101442,USR0799,2025-09-13,Entertainment,57804.0,949269.6,6328464,37,9,2025,1,Saturday
TRX049099,USR0020,2025-12-23,Food & Beverage,114168.0,1153122.0,7687480,52,12,2025,0,Tuesday
TRX028538,USR0749,2025-10-04,Transport,185661.0,812493.45,5416623,40,10,2025,0,Saturday
TRX107955,USR0250,2025-10-16,Shopping,99861.0,529517.5499999999,3530117,42,10,2025,1,Thursday
TRX052845,USR0332,2025-07-13,Transport,262843.0,766363.35,5109089,28,7,2025,0,Sunday
TRX127402,USR0115,2025-03-01,Food & Beverage,79510.0,608492.5499999999,4056617,9,3,2025,0,Saturday
TRX121923,USR0671,2025-04-26,Bills,337020.0,821638.5,5477590,17,4,2025,0,Saturday
TRX091566,USR0735,2025-02-05,Hobby,544580.0,780106.95,5200713,6,2,2025,1,Wednesday
TRX106168,USR0178,2025-12-20,Entertainment,177838.0,571125.9,3807506,51,12,2025,1,Saturday
TRX029294,USR0157,2025-05-31,Food & Beverage,135607.0,810923.7,5406158,22,5,2025,0,Saturday
TRX129296,USR0649,2025-05-07,Transport,296866.0,1102678.2,7351188,19,5,2025,0,Wednesday
TRX020254,USR0891,2025-03-08,Entertainment,302993.0,695952.9,4639686,10,3,2025,1,Saturday
TRX088743,USR0895,2025-09-01,Transport,214398.0,875209.7999999999,5834732,36,9,2025,0,Monday
TRX082716,USR0025,2025-08-14,Food & Beverage,29945.0,894666.2999999999,5964442,33,8,2025,0,Thursday
TRX102732,USR0285,2025-04-28,Food & Beverage,57967.0,703533.2999999999,4690222,18,4,2025,0,Monday
TRX097708,USR0800,2025-07-04,Shopping,526632.0,528982.95,3526553,27,7,2025,1,Friday
TRX072680,USR0985,2025-12-31,Hobby,503464.0,1197186.0,7981240,1,12,2025,1,Wednesday
TRX114912,USR0474,2025-09-23,Food & Beverage,98872.0,530834.4,3538896,39,9,2025,0,Tuesday
TRX068073,USR0802,2025-12-08,Food & Beverage,55666.0,396790.65,2645271,50,12,2025,0,Monday
TRX111806,USR0772,2025-05-09,Food & Beverage,56190.0,1022557.2,6817048,19,5,2025,0,Friday
TRX019035,USR0136,2025-09-13,Food & Beverage,45096.0,1193663.85,7957759,37,9,2025,0,Saturday
TRX047006,USR0747,2025-09-22,Food & Beverage,131708.0,1190420.85,7936139,39,9,2025,0,Monday
TRX020949,USR0050,2025-04-29,Food & Beverage,17020.0,1111464.6,7409764,18,4,2025,0,Tuesday
TRX022442,USR0620,2025-03-26,Food & Beverage,77023.0,547492.0499999999,3649947,13,3,2025,0,Wednesday
TRX098781,USR0462,2025-11-13,Transport,207562.0,703713.2999999999,4691422,46,11,2025,0,Thursday
TRX129037,USR0791,2025-03-28,Food & Beverage,107541.0,577884.6,3852564,13,3,2025,0,Friday
TRX055447,USR0154,2025-12-19,Shopping,488647.0,535830.0,3572200,51,12,2025,1,Friday
TRX110009,USR0937,2025-06-05,Food & Beverage,138730.0,791056.0499999999,5273707,23,6,2025,0,Thursday
TRX117894,USR0897,2025-12-09,Entertainment,367432.0,714192.9,4761286,50,12,2025,1,Tuesday
TRX059379,USR0382,2025-05-17,Food & Beverage,81663.0,843610.65,5624071,20,5,2025,0,Saturday
TRX116271,USR0918,2025-07-29,Transport,185661.0,624633.15,4164221,31,7,2025,0,Tuesday
TRX056589,USR0176,2025-03-06,Food & Beverage,19276.0,1183347.9,7888986,10,3,2025,0,Thursday
TRX077015,USR0458,2025-08-30,Bills,80467.0,879704.25,5864695,35,8,2025,0,Saturday
TRX054474,USR0145,2025-05-06,Transport,298587.0,732353.5499999999,4882357,19,5,2025,0,Tuesday
TRX107490,USR0287,2025-11-12,Food & Beverage,96625.0,782890.35,5219269,46,11,2025,0,Wednesday
TRX141725,USR0540,2025-08-18,Entertainment,690469.0,925832.1,6172214,34,8,2025,1,Monday
TRX119234,USR0084,2025-12-06,Entertainment,578765.0,1108870.8,7392472,49,12,2025,1,Saturday
TRX120912,USR0605,2025-07-15,Food & Beverage,76241.0,918226.35,6121509,29,7,2025,0,Tuesday
TRX091515,USR0763,2025-11-29,Food & Beverage,41003.0,832135.35,5547569,48,11,2025,0,Saturday
TRX071582,USR0815,2025-08-01,Entertainment,410148.0,831201.15,5541341,31,8,2025,1,Friday
TRX097192,USR0069,2025-01-21,Subscriptions,40661.0,852287.25,5681915,4,1,2025,0,Tuesday
TRX027058,USR0342,2025-05-05,Food & Beverage,32402.0,968501.85,6456679,19,5,2025,0,Monday
TRX102106,USR0011,2025-04-16,Shopping,541822.0,871672.35,5811149,16,4,2025,1,Wednesday
TRX112436,USR0588,2025-07-29,Food & Beverage,62064.0,898479.9,5989866,31,7,2025,0,Tuesday
TRX095859,USR0319,2025-07-16,Food & Beverage,34320.0,643038.15,4286921,29,7,2025,0,Wednesday
TRX083497,USR0974,2025-07-06,Food & Beverage,112969.0,891244.2,5941628,27,7,2025,0,Sunday
TRX132342,USR0116,2025-01-19,Shopping,548145.0,894502.65,5963351,3,1,2025,1,Sunday
TRX084974,USR0716,2025-02-25,Shopping,84439.0,458958.45,3059723,9,2,2025,1,Tuesday
TRX081065,USR0657,2025-04-12,Subscriptions,130653.0,573610.5,3824070,15,4,2025,0,Saturday
TRX084053,USR0262,2025-03-03,Transport,175920.0,503102.4,3354016,10,3,2025,0,Monday
TRX053389,USR0394,2025-03-17,Food & Beverage,92588.0,475603.2,3170688,12,3,2025,0,Monday
TRX057554,USR0862,2025-05-01,Food & Beverage,134030.0,896938.65,5979591,18,5,2025,0,Thursday
TRX019929,USR0841,2025-07-01,Food & Beverage,106624.0,536120.25,3574135,27,7,2025,0,Tuesday
TRX045567,USR0220,2025-08-16,Bills,165387.0,549173.5499999999,3661157,33,8,2025,0,Saturday
TRX120424,USR0587,2025-02-18,Bills,334504.0,905182.5,6034550,8,2,2025,0,Tuesday
TRX116358,USR0781,2025-01-18,Food & Beverage,104590.0,458838.6,3058924,3,1,2025,0,Saturday
TRX123574,USR0870,2025-10-01,Shopping,283366.0,1077651.9,7184346,40,10,2025,1,Wednesday
TRX114019,USR0054,2025-05-25,Entertainment,292351.0,1125646.5,7504310,21,5,2025,1,Sunday
TRX086141,USR0423,2025-06-12,Transport,185661.0,953139.15,6354261,24,6,2025,0,Thursday
TRX018281,USR0705,2025-07-20,Entertainment,682477.0,645561.0,4303740,29,7,2025,1,Sunday
TRX067781,USR0692,2025-01-23,Transport,84887.0,946990.5,6313270,4,1,2025,0,Thursday
TRX024369,USR0680,2025-12-12,Food & Beverage,50187.0,705386.25,4702575,50,12,2025,0,Friday
TRX126397,USR0780,2025-06-01,Transport,317891.0,764531.1,5096874,22,6,2025,0,Sunday
TRX012736,USR0700,2025-05-15,Hobby,198454.0,1143439.5,7622930,20,5,2025,1,Thursday
TRX079124,USR0573,2025-10-23,Shopping,475286.0,1009538.7,6730258,43,10,2025,1,Thursday
TRX140861,USR0905,2025-08-18,Food & Beverage,91400.0,1143719.25,7624795,34,8,2025,0,Monday
TRX143562,USR0355,2025-05-11,Entertainment,649913.0,729244.7999999999,4861632,19,5,2025,1,Sunday
TRX129193,USR0823,2025-12-14,Entertainment,598504.0,859354.2,5729028,50,12,2025,1,Sunday
TRX023758,USR0126,2025-09-07,Bills,231833.0,1106081.7,7373878,36,9,2025,0,Sunday
TRX119018,USR0738,2025-05-28,Shopping,719149.0,1022688.3,6817922,22,5,2025,1,Wednesday
TRX023464,USR0007,2025-07-22,Entertainment,634715.0,1160579.4,7737196,30,7,2025,1,Tuesday
TRX011480,USR0531,2025-12-01,Shopping,301307.0,466311.9,3108746,49,12,2025,1,Monday
TRX055345,USR0567,2025-07-19,Entertainment,391056.0,1014291.9,6761946,29,7,2025,1,Saturday
TRX083068,USR0676,2025-04-26,Transport,183687.0,553785.2999999999,3691902,17,4,2025,0,Saturday
TRX140058,USR0503,2025-04-07,Subscriptions,23870.0,544079.85,3627199,15,4,2025,0,Monday
TRX112837,USR0183,2025-03-20,Transport,94264.0,1132170.45,7547803,12,3,2025,0,Thursday
TRX045633,USR0029,2025-02-09,Food & Beverage,41729.0,1082941.05,7219607,6,2,2025,0,Sunday
TRX092038,USR0779,2025-01-18,Transport,239989.0,1141054.65,7607031,3,1,2025,0,Saturday
TRX065904,USR0227,2025-04-30,Entertainment,516593.0,453883.95,3025893,18,4,2025,1,Wednesday
TRX000990,USR0155,2025-12-16,Food & Beverage,44804.0,693070.95,4620473,51,12,2025,0,Tuesday
TRX074176,USR0490,2025-07-23,Shopping,591557.0,480549.3,3203662,30,7,2025,1,Wednesday
TRX122046,USR0631,2025-10-10,Subscriptions,138107.0,1038356.25,6922375,41,10,2025,0,Friday
TRX090986,USR0279,2025-01-27,Entertainment,576199.0,431833.8,2878892,5,1,2025,1,Monday
TRX052118,USR0074,2025-03-10,Food & Beverage,100726.0,875222.5499999999,5834817,11,3,2025,0,Monday
TRX124021,USR0167,2025-07-04,Shopping,252238.0,718143.45,4787623,27,7,2025,1,Friday
TRX130904,USR0871,2025-09-06,Entertainment,349225.0,443744.7,2958298,36,9,2025,1,Saturday
TRX124319,USR0400,2025-04-18,Food & Beverage,108400.0,813120.45,5420803,16,4,2025,0,Friday
TRX023555,USR0367,2025-07-31,Shopping,497733.0,590963.7,3939758,31,7,2025,1,Thursday
TRX031376,USR0750,2025-01-17,Food & Beverage,123188.0,781030.65,5206871,3,1,2025,0,Friday
TRX034496,USR0168,2025-01-19,Entertainment,344690.0,512104.8,3414032,3,1,2025,1,Sunday
TRX015914,USR0090,2025-12-26,Food & Beverage,36362.0,819193.95,5461293,52,12,2025,0,Friday
TRX094341,USR0992,2025-03-06,Bills,41123.0,1046701.65,6978011,10,3,2025,0,Thursday
TRX088417,USR0517,2025-08-05,Transport,273616.0,490506.6,3270044,32,8,2025,0,Tuesday
TRX049812,USR0420,2025-01-24,Bills,150054.0,967712.4,6451416,4,1,2025,0,Friday
TRX029856,USR0349,2025-01-25,Food & Beverage,104946.0,1165189.95,7767933,4,1,2025,0,Saturday
TRX081559,USR0285,2025-11-04,Food & Beverage,82305.0,703533.2999999999,4690222,45,11,2025,0,Tuesday
TRX068406,USR0823,2025-10-05,Transport,329825.0,859354.2,5729028,40,10,2025,0,Sunday
TRX092519,USR0776,2025-09-22,Entertainment,58112.0,1128864.6,7525764,39,9,2025,1,Monday
TRX130552,USR0181,2025-06-22,Bills,288538.0,819963.2999999999,5466422,25,6,2025,0,Sunday
TRX037269,USR0021,2025-04-13,Entertainment,441022.0,551707.35,3678049,15,4,2025,1,Sunday
TRX016651,USR0405,2025-01-10,Food & Beverage,121888.0,1004164.5,6694430,2,1,2025,0,Friday
TRX127390,USR0917,2025-02-11,Bills,137985.0,423508.5,2823390,7,2,2025,0,Tuesday
TRX073108,USR0109,2025-03-12,Food & Beverage,35019.0,1014704.1,6764694,11,3,2025,0,Wednesday
TRX149397,USR0900,2025-09-21,Shopping,594030.0,837199.2,5581328,38,9,2025,1,Sunday
TRX056533,USR0230,2025-03-31,Bills,63317.0,1032227.1,6881514,14,3,2025,0,Monday
TRX008545,USR0110,2025-01-24,Food & Beverage,15672.0,481153.35,3207689,4,1,2025,0,Friday
TRX139474,USR0897,2025-08-20,Food & Beverage,104138.0,714192.9,4761286,34,8,2025,0,Wednesday
TRX011102,USR0147,2025-06-27,Entertainment,120529.0,1161221.4,7741476,26,6,2025,1,Friday
TRX071777,USR0715,2025-03-07,Transport,29960.0,740130.9,4934206,10,3,2025,0,Friday
TRX093851,USR0625,2025-10-29,Entertainment,606716.0,776839.7999999999,5178932,44,10,2025,1,Wednesday
TRX036599,USR0205,2025-02-25,Food & Beverage,54517.0,693483.15,4623221,9,2,2025,0,Tuesday
TRX023227,USR0819,2025-01-17,Food & Beverage,70901.0,1123203.45,7488023,3,1,2025,0,Friday
TRX042768,USR0574,2025-06-30,Shopping,101315.0,851037.6,5673584,27,6,2025,1,Monday
TRX105514,USR0464,2025-05-25,Food & Beverage,68809.0,569295.2999999999,3795302,21,5,2025,0,Sunday
TRX119351,USR0377,2025-11-26,Shopping,71463.0,754505.1,5030034,48,11,2025,1,Wednesday
TRX083771,USR0273,2025-10-27,Food & Beverage,36858.0,432888.75,2885925,44,10,2025,0,Monday
TRX138503,USR0540,2025-12-15,Food & Beverage,98898.0,925832.1,6172214,51,12,2025,0,Monday
TRX095621,USR0584,2025-08-12,Entertainment,57191.0,392510.85,2616739,33,8,2025,1,Tuesday
TRX034750,USR0875,2025-01-03,Shopping,353916.0,638353.7999999999,4255692,1,1,2025,1,Friday
TRX141895,USR0108,2025-01-26,Food & Beverage,22221.0,1073653.95,7157693,4,1,2025,0,Sunday
TRX066971,USR0188,2025-06-13,Bills,224949.0,557325.2999999999,3715502,24,6,2025,0,Friday
TRX127939,USR0966,2025-09-21,Bills,219378.0,898000.35,5986669,38,9,2025,0,Sunday
TRX002368,USR0161,2025-08-27,Transport,284240.0,843803.1,5625354,35,8,2025,0,Wednesday
TRX070387,USR0829,2025-09-26,Shopping,279336.0,424095.6,2827304,39,9,2025,1,Friday
TRX027500,USR0104,2025-09-10,Food & Beverage,121465.0,579619.95,3864133,37,9,2025,0,Wednesday
TRX091836,USR0639,2025-03-15,Food & Beverage,101701.0,877691.7,5851278,11,3,2025,0,Saturday
TRX080066,USR0706,2025-04-04,Hobby,419352.0,970233.3,6468222,14,4,2025,1,Friday
TRX123125,USR0828,2025-05-10,Entertainment,564572.0,448655.4,2991036,19,5,2025,1,Saturday
TRX009111,USR0381,2025-06-27,Shopping,120671.0,534409.35,3562729,26,6,2025,1,Friday
TRX037423,USR0485,2025-01-29,Food & Beverage,73213.0,624970.65,4166471,5,1,2025,0,Wednesday
TRX017116,USR0006,2025-05-14,Food & Beverage,141334.0,1051759.8,7011732,20,5,2025,0,Wednesday
TRX134357,USR0710,2025-12-04,Food & Beverage,24577.0,417235.5,2781570,49,12,2025,0,Thursday
TRX017497,USR0549,2025-09-03,Entertainment,319183.0,388193.25,2587955,36,9,2025,1,Wednesday
TRX128011,USR0241,2025-06-20,Bills,59177.0,832914.9,5552766,25,6,2025,0,Friday
TRX042833,USR0110,2025-10-29,Hobby,673427.0,481153.35,3207689,44,10,2025,1,Wednesday
TRX001308,USR0424,2025-01-04,Transport,185661.0,1186707.3,7911382,1,1,2025,0,Saturday
TRX092980,USR0509,2025-02-23,Food & Beverage,96761.0,642886.5,4285910,8,2,2025,0,Sunday
TRX114248,USR0392,2025-10-22,Entertainment,682791.0,1138576.95,7590513,43,10,2025,1,Wednesday
TRX082095,USR0537,2025-08-02,Bills,349513.0,490310.1,3268734,31,8,2025,0,Saturday
TRX098448,USR0896,2025-07-18,Entertainment,688332.0,939251.25,6261675,29,7,2025,1,Friday
TRX099305,USR0554,2025-04-03,Food & Beverage,113341.0,687788.85,4585259,14,4,2025,0,Thursday
TRX099662,USR0048,2025-08-28,Entertainment,340501.0,573522.45,3823483,35,8,2025,1,Thursday
TRX075999,USR0695,2025-04-05,Shopping,65633.0,603615.2999999999,4024102,14,4,2025,1,Saturday
TRX066928,USR0283,2025-01-30,Shopping,279215.0,863190.0,5754600,5,1,2025,1,Thursday
TRX135387,USR0748,2025-04-24,Hobby,658175.0,730842.0,4872280,17,4,2025,1,Thursday
TRX070292,USR0583,2025-11-16,Shopping,340220.0,984366.3,6562442,46,11,2025,1,Sunday
TRX112870,USR0705,2025-05-09,Subscriptions,155717.0,645561.0,4303740,19,5,2025,0,Friday
TRX118408,USR0176,2025-03-29,Shopping,715287.0,1183347.9,7888986,13,3,2025,1,Saturday
TRX054059,USR0614,2025-08-03,Shopping,97156.0,891541.35,5943609,31,8,2025,1,Sunday
TRX139294,USR0804,2025-05-07,Shopping,394840.0,1149413.4,7662756,19,5,2025,1,Wednesday
TRX148555,USR0547,2025-12-23,Food & Beverage,144281.0,676344.0,4508960,52,12,2025,0,Tuesday
TRX092313,USR0244,2025-01-16,Entertainment,320640.0,550718.85,3671459,3,1,2025,1,Thursday
TRX026914,USR0098,2025-06-02,Food & Beverage,122258.0,804050.5499999999,5360337,23,6,2025,0,Monday
TRX082388,USR0715,2025-05-21,Shopping,525291.0,740130.9,4934206,21,5,2025,1,Wednesday
TRX045648,USR0482,2025-03-04,Food & Beverage,96183.0,1170383.4,7802556,10,3,2025,0,Tuesday
TRX077645,USR0116,2025-07-08,Entertainment,259183.0,894502.65,5963351,28,7,2025,1,Tuesday
TRX018598,USR0593,2025-04-25,Food & Beverage,65822.0,762385.35,5082569,17,4,2025,0,Friday
TRX052354,USR0378,2025-08-23,Entertainment,105503.0,1054819.65,7032131,34,8,2025,1,Saturday
TRX019708,USR0781,2025-05-19,Food & Beverage,133341.0,458838.6,3058924,21,5,2025,0,Monday
TRX021248,USR0138,2025-03-30,Food & Beverage,86715.0,661605.75,4410705,13,3,2025,0,Sunday
TRX128730,USR0976,2025-12-24,Food & Beverage,112759.0,1090123.95,7267493,52,12,2025,0,Wednesday
TRX103618,USR0967,2025-01-31,Food & Beverage,24284.0,513089.55,3420597,5,1,2025,0,Friday
TRX046475,USR0082,2025-05-03,Shopping,150349.0,708460.35,4723069,18,5,2025,1,Saturday
TRX019745,USR0468,2025-02-02,Transport,38111.0,520101.6,3467344,5,2,2025,0,Sunday
TRX030775,USR0899,2025-04-15,Bills,287416.0,543599.1,3623994,16,4,2025,0,Tuesday
TRX018242,USR0573,2025-05-29,Shopping,425673.0,1009538.7,6730258,22,5,2025,1,Thursday
TRX080359,USR0311,2025-01-30,Food & Beverage,64504.0,831776.85,5545179,5,1,2025,0,Thursday
TRX073079,USR0326,2025-10-10,Transport,99035.0,837926.4,5586176,41,10,2025,0,Friday
TRX084635,USR0992,2025-12-27,Food & Beverage,30757.0,1046701.65,6978011,52,12,2025,0,Saturday
TRX066695,USR0632,2025-04-11,Subscriptions,162603.0,431724.75,2878165,15,4,2025,0,Friday
TRX074438,USR0220,2025-04-08,Transport,145226.0,549173.5499999999,3661157,15,4,2025,0,Tuesday
TRX114255,USR0835,2025-05-01,Hobby,501174.0,971805.3,6478702,18,5,2025,1,Thursday
TRX112260,USR0031,2025-08-09,Transport,59385.0,379156.8,2527712,32,8,2025,0,Saturday
TRX119460,USR0290,2025-02-01,Entertainment,482683.0,1095317.4,7302116,5,2,2025,1,Saturday
TRX097768,USR0312,2025-04-29,Bills,132637.0,963792.3,6425282,18,4,2025,0,Tuesday
TRX009036,USR0871,2025-06-17,Transport,245800.0,443744.7,2958298,25,6,2025,0,Tuesday
TRX046833,USR0514,2025-02-28,Entertainment,472471.0,765445.0499999999,5102967,9,2,2025,1,Friday
TRX028516,USR0884,2025-07-25,Shopping,651202.0,618385.7999999999,4122572,30,7,2025,1,Friday
TRX130762,USR0467,2025-08-08,Food & Beverage,81489.5,377972.4,2519816,32,8,2025,0,Friday
TRX071965,USR0526,2025-09-21,Food & Beverage,121015.0,779241.9,5194946,38,9,2025,0,Sunday
TRX033556,USR0810,2025-09-08,Food & Beverage,25425.0,869264.5499999999,5795097,37,9,2025,0,Monday
TRX103753,USR0157,2025-07-09,Shopping,549370.0,810923.7,5406158,28,7,2025,1,Wednesday
TRX061671,USR0773,2025-07-31,Food & Beverage,149617.0,853309.35,5688729,31,7,2025,0,Thursday
TRX019923,USR0307,2025-08-04,Shopping,571683.0,1083989.85,7226599,32,8,2025,1,Monday
TRX053136,USR0301,2025-09-29,Bills,335606.0,945975.45,6306503,40,9,2025,0,Monday
TRX009747,USR0567,2025-07-07,Transport,213391.0,1014291.9,6761946,28,7,2025,0,Monday
TRX093145,USR0928,2025-05-08,Shopping,689413.0,490920.0,3272800,19,5,2025,1,Thursday
TRX093392,USR0422,2025-11-15,Shopping,556688.0,861882.9,5745886,46,11,2025,1,Saturday
TRX104611,USR0433,2025-09-03,Entertainment,627994.0,451711.65,3011411,36,9,2025,1,Wednesday
TRX108479,USR0439,2025-11-24,Subscriptions,57126.0,559400.4,3729336,48,11,2025,0,Monday
TRX102559,USR0089,2025-03-09,Entertainment,363746.0,1128075.0,7520500,10,3,2025,1,Sunday
TRX043509,USR0994,2025-05-16,Bills,58613.0,1152108.6,7680724,20,5,2025,0,Friday
TRX061601,USR0479,2025-07-13,Bills,108824.0,968490.3,6456602,28,7,2025,0,Sunday
TRX146158,USR0705,2025-05-02,Food & Beverage,51456.0,645561.0,4303740,18,5,2025,0,Friday
TRX008221,USR0726,2025-08-31,Shopping,558954.0,479453.7,3196358,35,8,2025,1,Sunday
TRX011770,USR0637,2025-10-22,Transport,326617.0,437251.2,2915008,43,10,2025,0,Wednesday
TRX011888,USR0279,2025-03-26,Entertainment,270653.0,431833.8,2878892,13,3,2025,1,Wednesday
TRX115088,USR0806,2025-08-11,Shopping,616980.0,602181.2999999999,4014542,33,8,2025,1,Monday
TRX035478,USR0873,2025-08-01,Bills,143323.0,390784.2,2605228,31,8,2025,0,Friday
TRX133602,USR0160,2025-04-04,Food & Beverage,147850.0,717580.35,4783869,14,4,2025,0,Friday
TRX123330,USR0196,2025-01-09,Transport,185661.0,775403.25,5169355,2,1,2025,0,Thursday
TRX009977,USR0576,2025-02-25,Entertainment,296060.0,773521.0499999999,5156807,9,2,2025,1,Tuesday
TRX111474,USR0066,2025-04-18,Food & Beverage,23058.0,1109281.05,7395207,16,4,2025,0,Friday
TRX102141,USR0212,2025-06-07,Entertainment,526020.0,744010.7999999999,4960072,23,6,2025,1,Saturday
TRX089253,USR0029,2025-05-07,Food & Beverage,32626.0,1082941.05,7219607,19,5,2025,0,Wednesday
TRX085991,USR0791,2025-09-06,Food & Beverage,106038.0,577884.6,3852564,36,9,2025,0,Saturday
TRX004489,USR0276,2025-10-16,Food & Beverage,19330.0,938696.1,6257974,42,10,2025,0,Thursday
TRX104141,USR0614,2025-03-27,Food & Beverage,130060.0,891541.35,5943609,13,3,2025,0,Thursday
TRX119493,USR0077,2025-12-26,Food & Beverage,136854.0,1107256.95,7381713,52,12,2025,0,Friday
TRX097343,USR0652,2025-02-17,Shopping,465941.0,815774.4,5438496,8,2,2025,1,Monday
TRX126467,USR0543,2025-02-10,Hobby,674029.0,1025885.25,6839235,7,2,2025,1,Monday
TRX086916,USR0147,2025-11-13,Food & Beverage,121786.0,1161221.4,7741476,46,11,2025,0,Thursday
TRX107512,USR0548,2025-02-10,Food & Beverage,107805.0,1043282.1,6955214,7,2,2025,0,Monday
TRX083699,USR0474,2025-08-16,Food & Beverage,85569.0,530834.4,3538896,33,8,2025,0,Saturday
TRX111464,USR0307,2025-11-15,Hobby,359076.0,1083989.85,7226599,46,11,2025,1,Saturday
TRX049833,USR0789,2025-09-22,Bills,100369.0,1153991.7,7693278,39,9,2025,0,Monday
TRX149648,USR0787,2025-08-07,Shopping,243810.0,1149997.5,7666650,32,8,2025,1,Thursday
TRX088138,USR0378,2025-08-03,Transport,56685.0,1054819.65,7032131,31,8,2025,0,Sunday
TRX033932,USR0903,2025-01-25,Food & Beverage,38322.0,767655.45,5117703,4,1,2025,0,Saturday
TRX105015,USR0128,2025-02-18,Bills,215354.0,878627.85,5857519,8,2,2025,0,Tuesday
TRX147134,USR0501,2025-11-18,Food & Beverage,67942.0,669743.4,4464956,47,11,2025,0,Tuesday
TRX078502,USR0848,2025-10-09,Food & Beverage,148024.0,435467.85,2903119,41,10,2025,0,Thursday
