transaction_id,user_id,date,category,amount,weekly_budget_limit,monthly_income
TRX079124,USR0573,2025-10-23,Shopping,475286.0,1009538.7,6730258
TRX140861,USR0905,2025-08-18,food & beverage ,91400.0,1143719.25,7624795
TRX143562,USR0355,2025-05-11,Entertainment,649913.0,729244.7999999999,4861632
TRX129193,USR0823,2025-12-14,Entertainment,598504.0,859354.2,5729028
TRX023758,USR0126,2025-09-07,Bills,231833.0,1106081.7,7373878
TRX119018,USR0738,2025-05-28,Shopping,719149.0,1022688.2999999999,6817922
TRX023464,USR0007,2025-07-22,Entertainment,634715.0,1160579.4,7737196
TRX011480,USR0531,2025-12-01,Shopping,301307.0,466311.89999999997,3108746
TRX055345,USR0567,2025-07-19,Entertainment,391056.0,1014291.8999999999,6761946
TRX083068,USR0676,2025-04-26,Transport,183687.0,553785.2999999999,3691902
TRX140058,USR0503,2025-04-07,Subscriptions,23870.0,544079.85,3627199
TRX112837,USR0183,2025-03-20,Transport,94264.0,1132170.45,7547803
TRX045633,USR0029,2025-02-09,Food & Beverage,41729.0,1082941.05,7219607
TRX092038,USR0779,2025-01-18,Transport,239989.0,1141054.65,7607031
TRX065904,USR0227,2025-04-30,Entertainment,516593.0,453883.95,3025893
TRX000990,USR0155,2025-12-16,Food & Beverage,44804.0,693070.95,4620473
TRX074176,USR0490,2025-07-23,Shopping,591557.0,480549.3,3203662
TRX122046,USR0631,2025-10-10,Subscriptions,138107.0,1038356.25,6922375
TRX090986,USR0279,2025-01-27,Entertainment,576199.0,431833.8,2878892
TRX052118,USR0074,2025-03-10,Food & Beverage,100726.0,875222.5499999999,5834817
TRX124021,  USR0167 ,2025-07-04,Shopping,252238.0,718143.45,4787623
TRX130904,USR0871,2025-09-06,Entertainment,349225.0,443744.7,2958298
TRX124319,USR0400,2025-04-18,Food & Beverage,108400.0,813120.45,5420803
TRX023555,USR0367,2025-07-31,Shopping,497733.0,590963.7,3939758
TRX031376,USR0750,2025-01-17,Food & Beverage,-123188.0,781030.65,5206871
TRX034496,USR0168,2025-01-19,Entertainment,344690.0,512104.8,3414032
TRX015914,USR0090,2025-12-26,Food & Beverage,36362.0,819193.95,5461293
TRX094341,USR0992,2025-03-06,Bills,41123.0,1046701.6499999999,6978011
TRX088417,USR0517,2025-08-05,Transport,273616.0,490506.6,3270044
TRX049812,USR0420,2025-01-24,Bills,150054.0,967712.3999999999,6451416
TRX029856,USR0349,2025-01-25,Food & Beverage,104946.0,1165189.95,7767933
TRX081559,USR0285,2025-11-04,Food & Beverage,82305.0,703533.2999999999,4690222
TRX068406,USR0823,2025-10-05,Transport,329825.0,859354.2,5729028
TRX092519,USR0776,2025-09-22,Entertainment,58112.0,1128864.5999999999,7525764
TRX130552,USR0181,2025-06-22,Bills,288538.0,819963.2999999999,5466422
TRX037269,USR0021,2025-04-13,Entertainment,441022.0,551707.35,3678049
TRX016651,USR0405,2025-01-10,Food & Beverage,121888.0,1004164.5,6694430
TRX127390,USR0917,2025-02-11,Bills,137985.0,423508.5,2823390
TRX073108,USR0109,2025-03-12,Food & Beverage,35019.0,1014704.1,6764694
TRX130101,USR0093,2025-05-18,Transport,30813200.0,422373.89999999997,2815826
TRX149397,USR0900,2025-09-21,Shopping,594030.0,837199.2,5581328
TRX056533,USR0230,2025-03-31,Bills,63317.0,1032227.1,6881514
TRX008545,USR0110,2025-01-24,Food & Beverage,15672.0,481153.35,3207689
TRX139474,USR0897,2025-08-20,Food & Beverage,104138.0,714192.9,4761286
TRX011102,USR0147,2025-06-27,Entertainment,120529.0,1161221.4,7741476
TRX083704,USR0928,2025-04-29,,54683.0,490920.0,3272800
TRX071777,USR0715,2025-03-07,Transport,29960.0,740130.9,4934206
TRX133992,USR0378,2025-04-28,Shopping,747325.0,1054819.65,7032131
TRX093851,USR0625,2025-10-29,Entertainment,606716.0,776839.7999999999,5178932
TRX036599,USR0205,2025-02-25,Food & Beverage,54517.0,693483.15,4623221
TRX023227,USR0819,2025-01-17,Food & Beverage,70901.0,1123203.45,7488023
TRX042768,USR0574,2025-06-30,Shopping,101315.0,851037.6,5673584
TRX105514,USR0464,2025-05-25,Food & Beverage,68809.0,569295.2999999999,3795302
TRX119351,USR0377,2025-11-26,Shopping,71463.0,754505.1,5030034
TRX083771,USR0273,2025-10-27,Food & Beverage,36858.0,432888.75,2885925
TRX138503,USR0540,2025-12-15,Food & Beverage,98898.0,925832.1,6172214
TRX095621,USR0584,2025-08-12,Entertainment,57191.0,392510.85,2616739
TRX034750,USR0875,2025-01-03,Shopping,353916.0,638353.7999999999,4255692
TRX141895,USR0108,2025-01-26,Food & Beverage,22221.0,1073653.95,7157693
TRX066971,USR0188,2025-06-13,Bills,224949.0,557325.2999999999,3715502
TRX127939,USR0966,2025-09-21,Bills,219378.0,898000.35,5986669
TRX002368,USR0161,2025-08-27,Transport,284240.0,843803.1,5625354
TRX070387,USR0829,2025-09-26,Shopping,279336.0,424095.6,2827304
TRX027500,USR0104,2025-09-10,Food & Beverage,121465.0,579619.95,3864133
TRX091836,USR0639,2025-03-15,Food & Beverage,101701.0,877691.7,5851278
TRX080066,USR0706,2025-04-04,Hobby,419352.0,970233.2999999999,6468222
TRX123125,USR0828,2025-05-10,Entertainment,564572.0,448655.39999999997,2991036
TRX009111,USR0381,2025-06-27,Shopping,120671.0,534409.35,3562729
TRX037423,USR0485,2025-01-29,Food & Beverage,73213.0,624970.65,4166471
TRX017116,USR0006,2025-05-14,Food & Beverage,141334.0,1051759.8,7011732
TRX134357,USR0710,2025-12-04,Food & Beverage,24577.0,417235.5,2781570
TRX017497,USR0549,2025-09-03,Entertainment,319183.0,388193.25,2587955
TRX128011,USR0241,2025-06-20,Bills,59177.0,832914.9,5552766
TRX042833,USR0110,2025-10-29,Hobby,673427.0,481153.35,3207689
TRX001308,USR0424,2025-01-04,Transport,,1186707.3,7911382
TRX092980,USR0509,2025-02-23,Food & Beverage,96761.0,642886.5,4285910
TRX082758,USR0523,2025-02-11,Food & Beverage,4084100.0,634214.4,4228096
TRX114248,USR0392,2025-10-22,Entertainment,682791.0,1138576.95,7590513
TRX082095,USR0537,2025-08-02,Bills,349513.0,490310.1,3268734
TRX098448,USR0896,2025-07-18,Entertainment,688332.0,939251.25,6261675
TRX099305,USR0554,2025-04-03,Food & Beverage,113341.0,687788.85,4585259
TRX099662,USR0048,2025-08-28,Entertainment,340501.0,573522.45,3823483
TRX075999,USR0695,2025-04-05,SHOPPING,65633.0,603615.2999999999,4024102
TRX066928,USR0283,2025-01-30,Shopping,279215.0,863190.0,5754600
TRX135387,USR0748,2025-04-24,Hobby,658175.0,730842.0,4872280
TRX118501,USR0397,,Shopping,462504.0,1126206.3,7508042
TRX070292,USR0583,2025-11-16,Shopping,340220.0,984366.2999999999,6562442
TRX112870,USR0705,2025-05-09,Subscriptions,155717.0,645561.0,4303740
TRX064250,USR0175,2025-08-13,,115779.0,385149.14999999997,2567661
TRX118408,USR0176,2025-03-29,Shopping,715287.0,1183347.9,7888986
TRX010788,USR0928,2025-06-21,,111607.0,490920.0,3272800
TRX054059,USR0614,2025-08-03,Shopping,97156.0,891541.35,5943609
TRX139294,USR0804,2025-05-07,Shopping,,1149413.4,7662756
TRX148555,USR0547,2025-12-23,Food & Beverage,-144281.0,676344.0,4508960
TRX092313,USR0244,2025-01-16,Entertainment,320640.0,550718.85,3671459
TRX026914,USR0098,2025-06-02,Food & Beverage,122258.0,804050.5499999999,5360337
TRX082388,USR0715,2025-05-21,Shopping,525291.0,740130.9,4934206
TRX045648,USR0482,2025-03-04,Food & Beverage,96183.0,1170383.4,7802556
TRX077645,USR0116,2025-07-08,Entertainment,259183.0,894502.65,5963351
TRX018598,USR0593,2025-04-25,Food & Beverage,65822.0,762385.35,5082569
TRX052354,USR0378,2025-08-23,Entertainment,105503.0,1054819.65,7032131
TRX019708,USR0781,2025-05-19,Food & Beverage,133341.0,458838.6,3058924
TRX021248,USR0138,2025-03-30,Food & Beverage,86715.0,661605.75,4410705
TRX128730,USR0976,2025-12-24,Food & Beverage,112759.0,1090123.95,7267493
TRX103618,USR0967,2025-01-31,Food & Beverage,24284.0,513089.55,3420597
TRX046475,USR0082,2025-05-03,Shopping,150349.0,708460.35,4723069
TRX019745,USR0468,2025-02-02,Transport,38111.0,520101.6,3467344
TRX030775,USR0899,2025-04-15,Bills,287416.0,543599.1,3623994
TRX018242,USR0573,2025-05-29,Shopping,425673.0,1009538.7,6730258
TRX080359,USR0311,2025-01-30,Food & Beverage,64504.0,831776.85,5545179
TRX073079,USR0326,2025-10-10,Transport,99035.0,837926.4,5586176
TRX084635,USR0992,2025-12-27,Food & Beverage,30757.0,1046701.6499999999,6978011
TRX066695,USR0632,2025-04-11,Subscriptions,162603.0,431724.75,2878165
TRX074438,USR0220,2025-04-08,Transport,145226.0,549173.5499999999,3661157
TRX114255,USR0835,2025-05-01,Hobby,501174.0,971805.2999999999,6478702
TRX112260,USR0031,2025-08-09,Transport,59385.0,379156.8,2527712
TRX119460,USR0290,2025-02-01,Entertainment,482683.0,1095317.4,7302116
TRX097768,USR0312,2025-04-29,Bills,132637.0,963792.2999999999,6425282
TRX009036,USR0871,2025-06-17,Transport,245800.0,443744.7,2958298
TRX046833,USR0514,2025-02-28,Entertainment,472471.0,765445.0499999999,5102967
TRX028516,USR0884,2025-07-25,SHOPPING,651202.0,618385.7999999999,4122572
TRX130762,USR0467,2025-08-08,Food & Beverage,,377972.39999999997,2519816
TRX071965,USR0526,2025-09-21,Food & Beverage,121015.0,779241.9,5194946
TRX033556,USR0810,2025-09-08,Food & Beverage,25425.0,869264.5499999999,5795097
TRX103753,USR0157,2025-07-09,Shopping,549370.0,810923.7,5406158
TRX061671,USR0773,2025-07-31,Food & Beverage,149617.0,853309.35,5688729
TRX019923,USR0307,2025-08-04,Shopping,571683.0,1083989.8499999999,7226599
TRX053136,USR0301,2025-09-29,Bills,335606.0,945975.45,6306503
TRX009747,USR0567,2025-07-07,Transport,213391.0,1014291.8999999999,6761946
TRX093145,USR0928,2025-05-08,Shopping,689413.0,490920.0,3272800
TRX093392,USR0422,2025-11-15,Shopping,556688.0,861882.9,5745886
TRX104611,USR0433,2025-09-03,Entertainment,627994.0,451711.64999999997,3011411
TRX108479,USR0439,2025-11-24,Subscriptions,57126.0,559400.4,3729336
TRX102559,USR0089,2025-03-09,Entertainment,363746.0,1128075.0,7520500
TRX043509,USR0994,2025-05-16,Bills,58613.0,1152108.5999999999,7680724
TRX061601,USR0479,2025-07-13,Bills,108824.0,968490.2999999999,6456602
TRX146158,USR0705,2025-05-02,food & beverage ,51456.0,645561.0,4303740
TRX008221,USR0726,2025-08-31,Shopping,558954.0,479453.69999999995,3196358
TRX011770,USR0637,2025-10-22,Transport,326617.0,437251.2,2915008
TRX011888,USR0279,2025-03-26,Entertainment,270653.0,431833.8,2878892
TRX133894,USR0404,2025-04-01,,671121.0,508604.25,3390695
TRX115088,USR0806,2025-08-11,Shopping,616980.0,602181.2999999999,4014542
TRX035478,USR0873,2025-08-01,Bills,143323.0,390784.2,2605228
TRX133602,USR0160,2025-04-04,Food & Beverage,147850.0,717580.35,4783869
TRX123330,USR0196,2025-01-09,Transport,,775403.25,5169355
TRX009977,USR0576,2025-02-25,Entertainment,296060.0,773521.0499999999,5156807
TRX111474,USR0066,2025-04-18,Food & Beverage,23058.0,1109281.05,7395207
TRX102141,USR0212,2025-06-07,Entertainment,526020.0,744010.7999999999,4960072
TRX089253,USR0029,2025-05-07,Food & Beverage,32626.0,1082941.05,7219607
TRX085991,USR0791,2025-09-06,Food & Beverage,106038.0,577884.6,3852564
TRX004489,USR0276,2025-10-16,Food & Beverage,19330.0,938696.1,6257974
TRX104141,  USR0614 ,2025-03-27,Food & Beverage,130060.0,891541.35,5943609
TRX108791,USR0793,2025-01-16,Entertainment,42105200.0,999765.0,6665100
TRX119493,USR0077,2025-12-26,Food & Beverage,136854.0,1107256.95,7381713
TRX097343,USR0652,2025-02-17,Shopping,465941.0,815774.4,5438496
TRX126467,USR0543,2025-02-10,Hobby,674029.0,1025885.25,6839235
TRX086916,USR0147,2025-11-13,Food & Beverage,121786.0,1161221.4,7741476
TRX107512,USR0548,2025-02-10,Food & Beverage,107805.0,1043282.1,6955214
TRX083699,USR0474,2025-08-16,Food & Beverage,85569.0,530834.4,3538896
TRX111464,USR0307,2025-11-15,Hobby,359076.0,1083989.8499999999,7226599
TRX049833,USR0789,2025-09-22,Bills,100369.0,1153991.7,7693278
TRX149648,USR0787,2025-08-07,Shopping,243810.0,1149997.5,7666650
TRX088138,USR0378,2025-08-03,Transport,56685.0,1054819.65,7032131
TRX033932,USR0903,2025-01-25,Food & Beverage,38322.0,767655.45,5117703
TRX105015,USR0128,2025-02-18,Bills,215354.0,878627.85,5857519
TRX147134,USR0501,2025-11-18,Food & Beverage,67942.0,669743.4,4464956
TRX078502,USR0848,2025-10-09,Food & Beverage,148024.0,435467.85,2903119
TRX029402,USR1000,2025-08-19,Shopping,186374.0,1161182.7,7741218
TRX019626,USR0357,2025-08-17,Food & Beverage,58594.0,1130990.55,7539937
TRX066191,USR0352,2025-12-30,Entertainment,423712.0,1132108.8,7547392
TRX095087,USR0073,2025-12-30,Entertainment,162647.0,451222.95,3008153
TRX069408,USR0361,2025-06-12,Hobby,318217.0,983683.95,6557893
TRX110632,USR0960,2025-03-29,Entertainment,16083300.0,513606.6,3424044
TRX120136,USR0425,2025-06-06,food & beverage ,83632.0,911733.9,6078226
TRX073411,USR0827,2025-12-07,Hobby,723176.0,767135.25,5114235
TRX059030,USR0077,2025-06-13,Food & Beverage,148411.0,1107256.95,7381713
TRX111120,USR0757,2025-11-30,Food & Beverage,112941.0,1083096.3,7220642
TRX023036,USR0303,2025-10-25,Entertainment,339924.0,538875.15,3592501
TRX030334,USR0206,2025-08-24,Food & Beverage,130976.0,957148.95,6380993
TRX043970,USR0181,2025-05-04,Food & Beverage,132655.0,819963.2999999999,5466422
TRX136469,USR0273,2025-01-10,Food & Beverage,114133.0,432888.75,2885925
TRX113109,USR0876,2025-12-07,Entertainment,356792.0,507608.39999999997,3384056
TRX033147,USR0056,2025-02-15,Food & Beverage,104013.0,399490.95,2663273
TRX038117,USR0724,2025-01-31,Food & Beverage,76397.0,496491.3,3309942
TRX017638,USR0842,2025-03-19,Food & Beverage,64292.0,823376.85,5489179
TRX024382,USR0208,2025-03-25,Subscriptions,279012.0,760215.45,5068103
TRX140902,USR0854,2025-04-24,Shopping,367101.0,667501.95,4450013
TRX133299,USR0374,2025-11-10,Shopping,204036.0,687023.1,4580154
TRX122369,USR0576,2025-09-09,Transport,249924.0,773521.0499999999,5156807
TRX012967,USR0339,2025-03-17,Food & Beverage,72899.0,880430.7,5869538
TRX081994,USR0942,2025-06-15,Entertainment,171399.0,890243.25,5934955
TRX059346,USR0054,2025-07-05,Entertainment,485181.0,1125646.5,7504310
TRX004414,USR0072,2025-01-01,Bills,315246.0,826205.7,5508038
TRX043088,USR0055,2025-03-05,Entertainmnt,460860.0,1162153.3499999999,7747689
TRX149444,USR0653,2025-05-01,Transport,287046.0,956363.1,6375754
TRX122471,USR0495,2025-03-13,Transport,249991.0,614940.15,4099601
TRX056724,USR0813,2025-09-22,Hobby,677706.0,649432.95,4329553
TRX031045,USR0612,2025-03-26,Entertainment,348219.0,600126.6,4000844
TRX145339,USR0254,2025-03-21,Food & Beverage,16190.0,411714.14999999997,2744761
TRX032197,USR0256,2025-11-03,Food & Beverage,132681.0,820773.0,5471820
TRX108296,USR0930,2025-08-27,Food & Beverage,66504.0,681449.85,4542999
TRX124862,USR0539,2025-12-29,Transport,120854.0,650914.95,4339433
TRX132621,USR0949,2025-01-19,Food & Beverage,135741.0,649622.25,4330815
TRX036187,USR0491,2025-02-01,Hobby,249844.0,570837.75,3805585
TRX029707,USR0571,2025-10-27,Bills,,675551.85,4503679
TRX007095,USR0619,2025-11-06,Food & Beverage,67270.0,604190.5499999999,4027937
TRX007943,USR0698,2025-09-04,Food & Beverage,110457.0,732504.9,4883366
TRX050088,USR0410,2025-10-09,Entertainment,443434.0,569916.75,3799445
TRX113380,USR0390,2025-03-17,Shopping,651395.0,661249.0499999999,4408327
TRX132653,USR0871,2025-02-10,Food & Beverage,35259.0,443744.7,2958298
TRX018823,USR0932,2025-11-29,Transport,41808.0,923997.75,6159985
TRX083142,USR0164,2025-08-25,Food & Beverage,105570.0,717153.0,4781020
TRX009819,USR0122,2025-05-12,Food & Beverage,,778691.4,5191276
TRX059110,USR0342,2025-10-18,Food & Beverage,106130.0,968501.85,6456679
TRX079042,USR0454,2025-04-22,Food & Beverage,138540.0,765243.45,5101623
TRX033466,USR0354,2025-02-01,Entertainment,573690.0,1166255.0999999999,7775034
TRX048787,USR0079,2025-03-02,Food & Beverage,118802.0,1100153.55,7334357
TRX117523,  USR0883 ,2025-07-23,Subscriptions,275731.0,382331.1,2548874
TRX064958,USR0842,2025-03-06,Entertainment,653910.0,823376.85,5489179
TRX084865,USR0275,2025-06-12,Entertainment,679694.0,1111357.05,7409047
TRX029274,USR0517,2025-07-06,SHOPPING,540656.0,490506.6,3270044
TRX096622,USR0024,2025-12-29,Entertainment,247698.0,909410.5499999999,6062737
TRX117829,USR0311,2025-09-02,Entertainment,241681.0,831776.85,5545179
TRX067214,USR0436,2025-10-06,Food & Beverage,15137.0,507656.55,3384377
TRX030700,USR0506,2025-02-18,Transport,44932.0,984477.8999999999,6563186
TRX149260,USR0556,2025-10-15,Bills,225097.0,1084978.2,7233188
TRX075727,USR0126,2025-07-17,Bills,74606.0,1106081.7,7373878
TRX046652,USR0960,2025-08-14,Entertainment,423779.0,513606.6,3424044
TRX015737,USR0150,2025-08-06,Hobby,415363.0,1011907.35,6746049
TRX005800,USR0621,2025-03-22,Entertainment,483799.0,875688.0,5837920
TRX027569,  USR0419 ,2025-11-03,Food & Beverage,90100.0,873648.45,5824323
TRX031470,USR0630,2025-01-23,Entertainment,503508.0,533943.2999999999,3559622
TRX021835,USR0160,2025-07-12,Entertainment,681057.0,717580.35,4783869
TRX138479,USR0758,2025-05-21,Hobby,255618.0,706072.2,4707148
TRX077699,USR0258,2025-07-07,Shopping,307886.0,384648.45,2564323
TRX068090,USR0993,2025-09-30,Transport,123682.0,746245.2,4974968
TRX052744,USR0542,2025-09-24,Transport,187663.0,1110458.7,7403058
TRX008118,USR0767,,food & beverage ,140499.0,565569.6,3770464
TRX045786,  USR0481 ,2025-08-12,Bills,249049.0,414633.45,2764223
TRX106984,USR0182,2025-01-30,Entertainment,613694.0,931298.1,6208654
TRX126321,USR0974,2025-07-31,Bills,55135.0,891244.2,5941628
TRX105134,USR0429,2025-06-23,Shopping,415435.0,422761.2,2818408
TRX038019,USR0072,2025-03-23,Food & Beverage,96344.0,826205.7,5508038
TRX018042,  USR0992 ,2025-05-08,Food & Beverage,143488.0,1046701.6499999999,6978011
TRX008641,USR0202,2025-09-28,Transport,139293.0,1062074.55,7080497
TRX106819,USR0995,2025-05-13,Food & Beverage,49098.0,741339.9,4942266
TRX104773,USR0238,2025-02-07,Transport,78156.0,803010.9,5353406
TRX085472,USR0382,2025-01-19,Shopping,-440689.0,843610.65,5624071
TRX052285,USR0773,2025-09-19,Transport,301371.0,853309.35,5688729
TRX137033,USR0097,2025-08-01,Entertainment,239040.0,1005187.95,6701253
TRX138979,USR0916,2025-08-08,Transport,37834.0,553939.35,3692929
TRX054306,  USR0756 ,2025-01-18,Bills,282519.0,694482.75,4629885
TRX040462,USR0035,2025-03-10,Food & Beverage,70394.0,620273.4,4135156
TRX049555,USR0453,2025-05-14,Food & Beverage,69700.0,490687.94999999995,3271253
TRX119670,USR0859,2025-11-08,Shopping,646852.0,473542.64999999997,3156951
TRX017866,USR0394,2025-07-13,Bills,109121.0,475603.19999999995,3170688
TRX068901,USR0811,2025-04-24,Shopping,567201.0,418247.39999999997,2788316
TRX056991,USR0171,2025-03-04,,115817.0,512633.85,3417559
TRX109509,USR0175,2025-12-30,Transport,327394.0,385149.14999999997,2567661
TRX057763,USR0281,2025-11-02,Food & Beverage,50005.0,848136.0,5654240
TRX130358,USR0878,2025-02-16,Shopping,168939.0,667018.95,4446793
TRX033258,USR0900,2025-08-05,Hobby,305061.0,837199.2,5581328
TRX039492,USR0774,2025-07-19,Shopping,512330.0,1092893.4,7285956
TRX029583,USR0917,2025-05-15,Entertainment,640611.0,423508.5,2823390
TRX043944,USR0921,2025-10-03,Food & Beverage,128445.0,395784.45,2638563
TRX122764,USR0420,2025-10-19,Food & Beverage,115844.0,967712.3999999999,6451416
TRX081824,USR0645,2025-11-13,Transport,59836.0,1109262.5999999999,7395084
TRX128129,USR0524,2025-01-21,Entertainment,375682.0,427160.85,2847739
TRX118724,USR0798,2025-10-14,Shopping,481791.0,1198419.5999999999,7989464
TRX094056,USR0170,2025-05-26,Food & Beverage,95832.0,610115.7,4067438
TRX074042,USR0076,2025-03-11,Shopping,494026.0,782327.1,5215514
TRX044248,USR0051,2025-06-19,Shopping,314145.0,724877.5499999999,4832517
TRX141940,USR0163,2025-04-18,Entertainment,78724.0,589432.65,3929551
TRX059534,USR0659,2025-02-27,Subscriptions,69126.0,753658.2,5024388
TRX088451,USR0119,2025-02-06,Food & Beverage,64860.0,472529.85,3150199
TRX054082,USR0664,2025-02-11,Entertainment,221875.0,467405.39999999997,3116036
TRX020323,USR0884,2025-04-11,Subscriptions,194912.0,618385.7999999999,4122572
TRX105284,USR0315,2025-10-08,Subscriptions,221067.0,453336.6,3022244
TRX050908,USR0995,2025-05-08,Entertainment,372450.0,741339.9,4942266
TRX079193,USR0809,,Transport,240674.0,386534.7,2576898
TRX121330,USR0812,2025-02-06,Entertainment,261870.0,676343.1,4508954
